ensembl id;gene name;chrom;start;end
ENSG00000231731;AC010976.2;2;127455394;127514623
ENSG00000272789;RP11-286H15.1;2;127625997;127626848
ENSG00000224087;AC018804.3;2;130107684;130109741
ENSG00000225819;AC013269.3;2;130515997;130526691
ENSG00000225341;AC013269.4;2;130530275;130537182
ENSG00000232408;AC140481.4;2;130583549;130590463
ENSG00000229797;AC140481.8;2;130743538;130755879
ENSG00000233221;AC133785.1;2;130830978;130836994
ENSG00000283303;RP11-109E12.5;2;131363364;131364881
ENSG00000230065;AC010974.3;2;132660526;132666990
ENSG00000233729;AC016909.1;2;132915557;132931494
ENSG00000226953;AC010890.1;2;133264968;133284762
ENSG00000224043;CCNT2-AS1;2;134735464;134918710
ENSG00000226806;AC011893.3;2;135820191;135823087
ENSG00000231890;DARS-AS1;2;135985176;136022593
ENSG00000257284;RP11-190J23.1;2;143162078;143172172
ENSG00000228655;AC096558.1;2;143295421;143480789
ENSG00000257640;RP11-570L15.2;2;143295586;143572105
ENSG00000258268;RP11-570L15.1;2;143518867;143598002
ENSG00000231758;AC092652.1;2;143640756;143656179
ENSG00000257277;RP11-434H14.1;2;143676165;143741294
ENSG00000257226;CTD-2252P21.1;2;143766620;143776073
ENSG00000232377;AC016910.1;2;143937073;143964156
ENSG00000283118;RP11-107E5.4;2;144444848;144450450
ENSG00000238057;ZEB2-AS1;2;144518097;144521477
ENSG00000223911;AC009480.3;2;147899401;147902956
ENSG00000231079;AC105402.4;2;148866470;148888823
ENSG00000231969;AC144449.1;2;149587196;149848233
ENSG00000228064;AC023469.2;2;150982506;151003474
ENSG00000225214;AC079790.2;2;152098328;152109202
ENSG00000224675;AC009227.2;2;154435853;154457438
ENSG00000235949;AC061961.2;2;154696462;154697817
ENSG00000227480;CCDC148-AS1;2;158166650;158236169
ENSG00000204380;PKP4-AS1;2;158658337;158735002
ENSG00000223642;AC008277.1;2;159386367;159404636
ENSG00000224152;AC009506.1;2;159615296;159617082
ENSG00000224467;AC009313.1;2;161096231;161160224
ENSG00000235724;AC009299.2;2;161222785;161308303
ENSG00000224076;AC009487.4;2;161422659;161423577
ENSG00000230918;AC008063.2;2;162073256;162075169
ENSG00000236841;AC007750.5;2;162159762;162173223
ENSG00000237750;AC007740.1;2;162768936;162797972
ENSG00000236283;AC013463.2;2;164840672;165208261
ENSG00000236107;AC010127.3;2;165957399;166301784
ENSG00000254552;XIRP2-AS1;2;167123904;167140955
ENSG00000235335;AC016723.4;2;167814774;167941144
ENSG00000235321;AC007556.3;2;169100743;169101210
ENSG00000231898;AC012594.1;2;170332085;170408564
ENSG00000213981;AC007277.3;2;170640374;170695374
ENSG00000235934;AC007405.8;2;170816293;170818037
ENSG00000226963;AC078883.4;2;172427774;172428603
ENSG00000232788;AC078883.3;2;172464262;172466022
ENSG00000225205;AC093818.1;2;172480840;172556596
ENSG00000228016;RAPGEF4-AS1;2;172677141;172736206
ENSG00000238133;MAP3K20-AS1;2;173166446;173282036
ENSG00000236449;AC018890.6;2;174547141;174774827
ENSG00000237798;AC010894.5;2;174575227;174587726
ENSG00000229750;AC096649.2;2;175167904;175168522
ENSG00000235047;AC016751.3;2;175897336;175904232
ENSG00000237380;HOXD-AS2;2;176121611;176137098
ENSG00000272729;RP11-387A1.5;2;176164164;176165716
ENSG00000224189;HAGLR;2;176173195;176188958
ENSG00000229337;AC079305.8;2;177155622;177212662
ENSG00000222043;AC079305.10;2;177264359;177265515
ENSG00000271825;RP11-337N6.2;2;177300600;177302006
ENSG00000271996;RP11-337N6.1;2;177306373;177310572
ENSG00000237655;AC073834.3;2;177603089;177618572
ENSG00000229941;AC012499.1;2;177698429;177723289
ENSG00000223960;AC009948.5;2;178413939;178440243
ENSG00000237298;TTN-AS1;2;178521183;178779963
ENSG00000270956;RP11-65L3.4;2;178541125;178541799
ENSG00000270277;RP11-65L3.2;2;178548884;178550681
ENSG00000271011;RP11-171I2.5;2;178577103;178577622
ENSG00000270574;RP11-171I2.2;2;178578790;178580906
ENSG00000267784;RP11-171I2.1;2;178723457;178727046
ENSG00000236153;AC104076.3;2;180979427;180980090
ENSG00000234595;AC013733.3;2;181683113;181685707
ENSG00000260742;RP11-366L5.1;2;181887851;181891663
ENSG00000224643;AC064871.3;2;183083405;183108519
ENSG00000283839;RP11-363K21.1;2;184593577;184599008
ENSG00000226747;AC007966.1;2;185719874;185740479
ENSG00000231646;FSIP2-AS1;2;185783691;185800151
ENSG00000227227;AC017101.10;2;186641339;186695287
ENSG00000224063;AC007319.1;2;187003220;187554663
ENSG00000228073;AC133106.2;2;189095063;189096158
ENSG00000253559;OSGEPL1-AS1;2;189762704;189765556
ENSG00000273240;RP11-455J20.3;2;189763859;189764456
ENSG00000272979;RP11-647K16.1;2;190454092;190454521
ENSG00000233654;AC093388.3;2;190534855;190568102
ENSG00000228509;AC006460.2;2;190676944;190708716
ENSG00000235852;AC005540.3;2;190880797;190882059
ENSG00000230686;AC067945.2;2;191017954;191019079
ENSG00000225884;AC098872.3;2;191793425;191820250
ENSG00000233766;AC098617.1;2;191846539;192044525
ENSG00000272211;RP11-347P5.1;2;196151263;196154881
ENSG00000229056;AC020571.3;2;196260024;196264204
ENSG00000282836;RP11-369J9.1;2;196638422;196639497
ENSG00000231621;AC013264.2;2;197197991;197199273
ENSG00000225979;AC010746.3;2;197311393;197312740
ENSG00000222017;AC011997.1;2;197693106;197774823
ENSG00000257045;RP11-486F17.1;2;199325310;199329362
ENSG00000225953;SATB2-AS1;2;199457700;199476935
ENSG00000230408;AC007163.6;2;200780495;200812170
ENSG00000183308;AC005037.3;2;200963263;201009102
ENSG00000226312;CFLAR-AS1;2;201140278;201157823
ENSG00000222035;AC079354.3;2;202113626;202117058
ENSG00000231903;AC079354.5;2;202178660;202179391
ENSG00000256458;RP11-363J17.1;2;203328459;203329226
ENSG00000225216;AC007362.3;2;205756469;205764006
ENSG00000225610;AC007679.3;2;205989585;206000858
ENSG00000231955;AC007383.4;2;206115547;206122323
ENSG00000228577;AC010731.2;2;206606497;206609812
ENSG00000231653;AC010731.3;2;206640073;206641282
ENSG00000223725;AC007879.5;2;207239864;207529795
ENSG00000272851;RP11-801F7.1;2;207753872;207754435
ENSG00000231908;IDH1-AS1;2;208255247;208256181
ENSG00000272807;RP11-260M2.1;2;210028417;210029156
ENSG00000229127;AC007038.7;2;210030733;210064356
ENSG00000234281;LANCL1-AS1;2;210324759;210469246
ENSG00000197585;AC107218.3;2;214250040;214684246
ENSG00000229267;AC072062.1;2;214810229;214963274
ENSG00000227769;AC072062.3;2;215004782;215085488
ENSG00000230695;AC012462.1;2;215436253;215436992
ENSG00000231092;AC012513.6;2;216259595;216266130
ENSG00000233581;AC069155.1;2;216303325;216321737
ENSG00000235042;AC098820.2;2;216385288;216412696
ENSG00000241520;AC098820.4;2;216483032;216487196
ENSG00000224391;LINC01280;2;216590426;216606938
ENSG00000236886;AC007563.5;2;216694464;216994079
ENSG00000231597;AC007557.4;2;216854389;216855132
ENSG00000237479;AC007557.2;2;216866332;216867813
ENSG00000223923;AC010136.2;2;217978707;217992615
ENSG00000237281;CATIP-AS2;2;218326889;218357966
ENSG00000273361;RP11-378A13.2;2;218398743;218399219
ENSG00000273466;RP11-548H3.1;2;218633256;218634014
ENSG00000228135;LINC01494;2;218900811;218930636
ENSG00000235024;AC097468.7;2;218944629;218961903
ENSG00000236445;LINC00608;2;218975393;218989940
ENSG00000224090;AC097468.4;2;219002215;219015721
ENSG00000230432;AC114803.3;2;219299002;219304130
ENSG00000229525;AC053503.4;2;219388496;219403633
ENSG00000234638;AC053503.6;2;219425071;219426184
ENSG00000227432;AC053503.11;2;219482073;219516877
ENSG00000268603;RP11-316O14.1;2;219497611;219498246
ENSG00000268896;RP11-256I23.1;2;219547211;219547658
ENSG00000269068;RP11-256I23.2;2;219559083;219559626
ENSG00000228973;AC009955.8;2;219625059;219626693
ENSG00000272944;CTD-2308L22.1;2;221572506;221574454
ENSG00000261428;RP11-16P6.1;2;222566899;222569719
ENSG00000234193;AC097461.4;2;222917387;222919363
ENSG00000228802;AC073641.2;2;223965701;223967706
ENSG00000274629;RP11-92F20.1;2;224464682;224474500
ENSG00000236432;AC097662.2;2;227221052;227325201
ENSG00000225963;AC009950.2;2;230121370;230174223
ENSG00000235419;AC010149.4;2;230520594;230580006
ENSG00000232520;AC012507.3;2;230886500;230897091
ENSG00000230385;AC012507.4;2;230908852;230910102
ENSG00000283164;RP11-499P1.2;2;230924567;230929919
ENSG00000227033;AC105461.1;2;231978488;232015720
ENSG00000224516;AC068134.8;2;232379635;232381674
ENSG00000237126;AC073254.1;2;232580948;232611971
ENSG00000259793;RP11-400N9.1;2;233351132;233353416
ENSG00000224814;AC114812.8;2;233693434;233708699
ENSG00000237581;AC005538.5;2;233946146;233955435
ENSG00000222007;AC064874.1;2;235773855;235783387
ENSG00000233611;AC079135.1;2;236167447;236294927
ENSG00000270540;RP11-785G17.1;2;236367560;236369102
ENSG00000232893;IQCA1-AS1;2;236391074;236392388
ENSG00000124835;AC105760.3;2;237048599;237056167
ENSG00000227252;AC105760.2;2;237059434;237085817
ENSG00000234949;AC104667.3;2;237591020;237595981
ENSG00000283635;RP11-5O24.1;2;238289127;238300185
ENSG00000229915;AC016999.2;2;238427077;238427729
ENSG00000222020;AC062017.1;2;239401436;239402364
ENSG00000260942;CAPN10-AS1;2;240582700;240586699
ENSG00000223991;AC104809.2;2;240981515;240986072
ENSG00000229996;AC093585.6;2;241010045;241010744
ENSG00000225521;AC005237.4;2;241015599;241064116
ENSG00000223374;AC005104.3;2;241351340;241353104
ENSG00000234235;BOK-AS1;2;241544403;241558977
ENSG00000235351;AC114730.11;2;241724615;241725693
ENSG00000215692;AC114730.8;2;241734715;241735498
ENSG00000234793;AC114730.7;2;241754793;241755740
ENSG00000215023;AC114730.5;2;241800916;241801907
ENSG00000224272;AC114730.3;2;241808312;241812016
ENSG00000261186;LINC01238;2;242087351;242088457
ENSG00000234661;CHL1-AS1;3;363370;385795
ENSG00000237990;CNTN4-AS1;3;3039033;3069242
ENSG00000271870;RP11-97C16.1;3;3152942;3153435
ENSG00000231249;ITPR1-AS1;3;4490891;4493163
ENSG00000235978;AC018816.3;3;4814294;4887293
ENSG00000235831;BHLHE40-AS1;3;4896809;4979961
ENSG00000233912;AC026202.3;3;5156905;5187329
ENSG00000268509;RP11-572B2.1;3;5187172;5188298
ENSG00000237665;GRM7-AS2;3;6892632;6894022
ENSG00000236202;GRM7-AS1;3;7519741;7560333
ENSG00000270207;RP11-157E16.1;3;7606890;7607897
ENSG00000227110;LMCD1-AS1;3;7952805;8611924
ENSG00000224808;SRGAP3-AS1;3;9014123;9015979
ENSG00000228723;SRGAP3-AS2;3;9192493;9194453
ENSG00000227929;SRGAP3-AS3;3;9216895;9219508
ENSG00000254485;RP11-380O24.1;3;9292588;9363303
ENSG00000206573;THUMPD3-AS1;3;9349689;9398579
ENSG00000269886;RP11-266J6.2;3;9812762;9813097
ENSG00000230082;PRRT3-AS1;3;9947404;9954787
ENSG00000269982;RP11-1020A11.2;3;9958717;9962539
ENSG00000231177;LINC00852;3;10284419;10285746
ENSG00000240288;GHRLOS;3;10285754;10293449
ENSG00000232287;SLC6A1-AS1;3;11006098;11019224
ENSG00000271716;RP11-169K17.4;3;11607184;11610748
ENSG00000272483;RP11-169K17.3;3;11611602;11612197
ENSG00000272263;RP11-767C1.2;3;12832219;12832728
ENSG00000244502;HDAC11-AS1;3;13476982;13480053
ENSG00000224514;LINC00620;3;13650696;13746637
ENSG00000228242;AC093495.4;3;14144637;14165978
ENSG00000235629;AC090952.5;3;14648194;14649432
ENSG00000230172;AC090957.2;3;14764952;14767440
ENSG00000225733;FGD5-AS1;3;14920347;14948424
ENSG00000224660;SH3BP5-AS1;3;15254184;15264493
ENSG00000249786;EAF1-AS1;3;15436171;15455940
ENSG00000271964;RP11-415F23.2;3;16314439;16314987
ENSG00000272498;RP11-415F23.3;3;16339308;16339871
ENSG00000272529;RP11-415F23.4;3;16345126;16346440
ENSG00000226441;PLCL2-AS1;3;17042742;17044192
ENSG00000225542;ZNF385D-AS1;3;21542816;21579959
ENSG00000233153;UBE2E2-AS1;3;23195070;23202578
ENSG00000223791;UBE2E1-AS1;3;23804024;23806905
ENSG00000235904;RBMS3-AS3;3;29264194;29290726
ENSG00000203506;RBMS3-AS2;3;29526251;29642809
ENSG00000235593;RBMS3-AS1;3;29926811;29934156
ENSG00000232490;OSBPL10-AS1;3;31704058;31721652
ENSG00000251224;CNOT10-AS1;3;32730635;32737454
ENSG00000272149;RP11-627J17.1;3;33144104;33147721
ENSG00000230830;ARPP21-AS1;3;35650197;35651961
ENSG00000271993;RP11-285J16.1;3;37182107;37182734
ENSG00000270194;RP11-259K5.2;3;37241789;37244177
ENSG00000229589;ACVR2B-AS1;3;38451027;38454820
ENSG00000231243;RP11-134J21.1;3;38823902;38825302
ENSG00000283849;RP11-331G2.7;3;39152906;39154723
ENSG00000223797;ENTPD3-AS1;3;40313802;40453329
ENSG00000281160;RP11-333B11.1;3;42264989;42266390
ENSG00000232354;VIPR1-AS1;3;42506465;42533258
ENSG00000230084;RP4-613B23.1;3;42601963;42654388
ENSG00000230970;HHATL-AS1;3;42702653;42706776
ENSG00000173811;CCDC13-AS1;3;42732575;42746768
ENSG00000225611;LINC02158;3;42770612;42773635
ENSG00000235288;RP11-70C1.3;3;42785087;42852428
ENSG00000206552;KRBOX1-AS1;3;42934252;42936785
ENSG00000271941;RP11-188P20.3;3;43346923;43347643
ENSG00000234617;SNRK-AS1;3;43349644;43351962
ENSG00000271937;RP11-424N24.2;3;44337941;44338552
ENSG00000236869;RP11-944L7.4;3;44557357;44685653
ENSG00000233509;ZNF197-AS1;3;44617128;44624797
ENSG00000235845;RP11-272D20.2;3;44899178;44900925
ENSG00000232455;LARS2-AS1;3;45483974;45509545
ENSG00000230530;LIMD1-AS1;3;45679043;45689134
ENSG00000223552;RP11-24F11.2;3;46364955;46407059
ENSG00000268324;LRRC2-AS1;3;46557398;46559694
ENSG00000227398;KIF9-AS1;3;47164497;47246601
ENSG00000260236;RP11-708J19.1;3;47379089;47380999
ENSG00000244380;RP11-24C3.2;3;48440352;48446656
ENSG00000228350;CELSR3-AS1;3;48663776;48669174
ENSG00000224424;PRKAR2A-AS1;3;48847572;48851981
ENSG00000235236;RP13-131K19.1;3;48979918;48983985
ENSG00000223343;RP13-131K19.2;3;48985049;48989988
ENSG00000272434;RP13-131K19.6;3;49029316;49029706
ENSG00000235120;BSN-AS1;3;49640483;49641769
ENSG00000230698;CTD-2330K9.2;3;49899302;49903757
ENSG00000228008;CTD-2330K9.3;3;49903845;49916937
ENSG00000281691;RBM5-AS1;3;50099603;50100988
ENSG00000235016;SEMA3F-AS1;3;50116022;50156085
ENSG00000232352;SEMA3B-AS1;3;50266641;50267371
ENSG00000281358;RASSF1-AS1;3;50337511;50338300
ENSG00000235058;ZMYND10-AS1;3;50341106;50345697
ENSG00000271858;CYB561D2;3;50365334;50368197
ENSG00000235455;IQCF5-AS1;3;51873596;51875767
ENSG00000243224;RP5-1157M23.2;3;52239258;52241097
ENSG00000239799;ITIH4-AS1;3;52823935;52825314
ENSG00000271916;RP11-884K10.6;3;53797764;53798019
ENSG00000271976;RP11-884K10.7;3;53858994;53861576
ENSG00000243715;CACNA2D3-AS1;3;54874605;54901255
ENSG00000244586;WNT5A-AS1;3;55487699;55488308
ENSG00000240198;ARHGEF3-AS1;3;56940040;56960854
ENSG00000272202;RP11-157F20.3;3;57078943;57080101
ENSG00000272146;ARF4-AS1;3;57597715;57600927
ENSG00000239801;DENND6A-AS1;3;57628810;57654918
ENSG00000244161;FLNB-AS1;3;58162547;58170636
ENSG00000272182;RP11-802O23.3;3;58428255;58428815
ENSG00000243384;RP11-475O23.2;3;58572744;58574319
ENSG00000244383;FAM3D-AS1;3;58607080;58634440
ENSG00000242428;C3orf67-AS1;3;58824437;59019093
ENSG00000241359;SYNPR-AS1;3;63423596;63550051
ENSG00000240549;THOC7-AS1;3;63860645;63861819
ENSG00000280620;SCAANT1;3;63911518;63911772
ENSG00000239653;PSMD6-AS2;3;64004022;64012148
ENSG00000243410;PSMD6-AS1;3;64011964;64016246
ENSG00000272181;RP11-245J9.6;3;64019508;64019925
ENSG00000241111;PRICKLE2-AS1;3;64067964;64103131
ENSG00000241572;PRICKLE2-AS1;3;64099273;64101122
ENSG00000241101;PRICKLE2-AS2;3;64103470;64106056
ENSG00000226017;PRICKLE2-AS3;3;64187544;64200965
ENSG00000241158;ADAMTS9-AS1;3;64561322;64592757
ENSG00000241684;ADAMTS9-AS2;3;64684909;65011468
ENSG00000240175;MAGI1-AS1;3;65893816;65925297
ENSG00000244513;CTD-2013N24.2;3;69013941;69056622
ENSG00000244203;FOXP1-AS1;3;71289769;71305853
ENSG00000274387;RP11-154H23.5;3;71567863;71571112
ENSG00000277855;RP11-154H23.4;3;71581721;71628558
ENSG00000239677;PDZRN3-AS1;3;73621713;73626796
ENSG00000241648;CADM2-AS2;3;85799987;85828050
ENSG00000239519;CADM2-AS1;3;85992183;86028007
ENSG00000282527;RP11-389G6.5;3;97800733;97821884
ENSG00000279658;RP11-389G6.4;3;97836986;97874691
ENSG00000249225;RP11-343D2.11;3;98099908;98148134
ENSG00000248839;RP11-227H4.5;3;98522570;98525334
ENSG00000239445;ST3GAL6-AS1;3;98714330;98732651
ENSG00000239462;CTD-2021J15.1;3;98902424;99018562
ENSG00000256628;ZBTB11-AS1;3;101676475;101679217
ENSG00000249474;RP11-49I4.3;3;101823793;101824998
ENSG00000239314;MORC1-AS1;3;109101456;109110342
ENSG00000242242;PVRL3-AS1;3;110893708;111071553
ENSG00000240766;PLCXD2-AS1;3;111676736;111677433
ENSG00000261488;RP11-757F18.5;3;112133423;112135359
ENSG00000272844;RP11-484K9.4;3;112990447;112991153
ENSG00000240057;RP11-572M11.4;3;113019532;113183301
ENSG00000243849;CFAP44-AS1;3;113403991;113433992
ENSG00000239453;SIDT1-AS1;3;113588748;113590189
ENSG00000273394;RP11-255E6.6;3;113947005;113947570
ENSG00000241490;RP11-553L6.2;3;114214313;114236204
ENSG00000241560;ZBTB20-AS1;3;114351811;114388978
ENSG00000240922;LSAMP-AS1;3;116360024;116370090
ENSG00000241397;LINC00903;3;116552473;116568264
ENSG00000243197;TUSC7;3;116709235;116723581
ENSG00000242385;LINC00901;3;116921431;116932238
ENSG00000239877;IGSF11-AS1;3;118943073;118948241
ENSG00000240254;B4GALT4-AS1;3;119226486;119290666
ENSG00000241155;ARHGAP31-AS1;3;119314293;119322760
ENSG00000272967;RP11-190C22.9;3;119579212;119579650
ENSG00000239994;RP11-169N13.4;3;119744139;119750350
ENSG00000272758;RP11-299J3.8;3;122416207;122443180
ENSG00000272678;RP11-797D24.4;3;123283593;123283983
ENSG00000239523;MYLK-AS1;3;123585542;123644568
ENSG00000250174;MYLK-AS2;3;123689644;123692407
ENSG00000273123;RP11-9N20.3;3;123715851;123716399
ENSG00000244286;ITGB5-AS1;3;124781155;124787757
ENSG00000248607;RP11-158I23.1;3;126056923;126058228
ENSG00000250012;RP11-124N2.1;3;126084220;126095349
ENSG00000250218;ALDH1L1-AS1;3;126103640;126108069
ENSG00000246022;ALDH1L1-AS2;3;126180065;126210169
ENSG00000249833;CCDC37-AS1;3;126393032;126394851
ENSG00000239608;RUVBL1-AS1;3;128075810;128079056
ENSG00000242049;DNAJB8-AS1;3;128463594;128472317
ENSG00000244300;GATA2-AS1;3;128489212;128502348
ENSG00000231305;RP11-723O4.2;3;128861313;128871540
ENSG00000273174;RP11-434H6.6;3;129123439;129124003
ENSG00000206417;H1FX-AS1;3;129315392;129326225
ENSG00000271270;TMCC1-AS1;3;129893871;129918575
ENSG00000250643;RP11-93K22.6;3;129954105;129969294
ENSG00000250592;RP11-39E3.3;3;130899414;130929976
ENSG00000250129;RP11-265F19.1;3;131053317;131072339
ENSG00000248468;RP11-517B11.4;3;131517831;131520880
ENSG00000248724;NPHP3-AS1;3;132721750;132874223
ENSG00000251011;TMEM108-AS1;3;133246106;133257188
ENSG00000249993;BFSP2-AS1;3;133429269;133455776
ENSG00000273455;RP11-305O4.3;3;136087475;136087913
ENSG00000261758;RP11-102M11.2;3;136752630;136755780
ENSG00000273486;RP11-731C17.2;3;136837338;136839021
ENSG00000239213;NCK1-AS1;3;136841726;136862054
ENSG00000249407;IL20RB-AS1;3;136959125;136982196
ENSG00000272609;RP11-461M2.2;3;138004649;138005122
ENSG00000272656;RP11-219D15.3;3;139349024;139349371
ENSG00000248932;RP11-319G6.1;3;139389815;139583319
ENSG00000248790;RP11-319G6.3;3;139466430;139466795
ENSG00000249290;RP11-68L1.2;3;140449435;140460351
ENSG00000251058;RP11-68L1.1;3;140461000;140462825
ENSG00000250433;CLSTN2-AS1;3;140505611;140508789
ENSG00000251270;RP11-231L11.1;3;141115124;141124182
ENSG00000249417;RP11-438D8.2;3;141267353;141367137
ENSG00000244124;ATP1B3-AS1;3;141918252;141919021
ENSG00000239641;PLS1-AS1;3;142654784;142656745
ENSG00000243818;RP11-372E1.4;3;142926675;142942534
ENSG00000241570;PAQR9-AS1;3;142960650;143001559
ENSG00000240012;SLC9A9-AS1;3;143342246;143347071
ENSG00000244493;SLC9A9-AS2;3;143381338;143382161
ENSG00000243415;RP11-274H2.2;3;146064042;146105204
ENSG00000240032;LNCSRLR;3;146066344;146069185
ENSG00000241457;PLSCR5-AS1;3;146589602;146590325
ENSG00000243620;RP11-649A16.1;3;146909685;147370656
ENSG00000241202;ZIC4-AS1;3;147386967;147387453
ENSG00000240521;RP11-680B3.2;3;148850933;148960112
ENSG00000239718;HLTF-AS1;3;149086332;149102823
ENSG00000244468;RP11-206M11.7;3;149284782;149333653
ENSG00000240541;TM4SF1-AS1;3;149377778;149386583
ENSG00000241313;WWTR1-AS1;3;149657020;149661364
ENSG00000243944;RP11-167H9.4;3;150039214;150213726
ENSG00000240137;ERICH6-AS1;3;150703564;150720146
ENSG00000244265;SIAH2-AS1;3;150761937;150762538
ENSG00000239265;CLRN1-AS1;3;150852484;151080726
ENSG00000243273;RP11-166N6.2;3;150890636;151038818
ENSG00000242908;AADACL2-AS1;3;151751443;151928175
ENSG00000229619;MBNL1-AS1;3;152262616;152269555
ENSG00000243305;RP11-362A9.3;3;152457759;152496813
ENSG00000244268;RP11-529G21.2;3;153156511;153161775
ENSG00000240666;MME-AS1;3;155158370;155183285
ENSG00000239508;PLCH1-AS1;3;155449184;155457753
ENSG00000242925;PLCH1-AS2;3;155485803;155487121
ENSG00000240596;KCNAB1-AS2;3;156215560;156227883
ENSG00000242370;KCNAB1-AS1;3;156441157;156446905
ENSG00000272990;RP11-305K5.1;3;156523740;156524247
ENSG00000243926;TIPARP-AS1;3;156671862;156674378
ENSG00000241770;RP11-555M1.3;3;157163452;157169133
ENSG00000243150;RP11-538P18.2;3;158545220;158571066
ENSG00000240207;RP11-379F4.4;3;158732263;158784070
ENSG00000272247;RP11-379F4.9;3;158801257;158801935
ENSG00000241211;IQCJ-SCHIP1-AS1;3;159765387;159768612
ENSG00000244040;IL12A-AS1;3;159913400;160225299
ENSG00000260572;RP11-16N11.2;3;160753428;160755142
ENSG00000241479;RP11-641D5.2;3;169447867;169477052
ENSG00000269889;RP11-816J6.3;3;169769649;169772043
ENSG00000269984;RP11-362K14.5;3;169777192;169780334
ENSG00000270135;RP11-362K14.7;3;169793495;169793966
ENSG00000270096;RP11-362K14.6;3;169794962;169796213
